system:index,ADM_LEVEL,CC_2,COUNTRY,COUNTRY_NO,ENGTYPE_2,FID_TCL_QC,FID_world_,GID_0,GID_1,GID_2,HASC_2,ISDISPUTED,Id,MAX_LEVEL,NAME_0,NAME_0_NOR,NAME_1,NAME_1_NOR,NAME_2,NAME_2_NOR,NL_NAME_1,NL_NAME_2,SIZE,TYPE_2,VARNAME_2,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024,.geo
000000000000000000b0,0,,New Zealand,new zealand,,8,17632,NZL,,,,FALSE,17633,2,New Zealand,new zealand,,,,,,,medium,,,41774.5000776425,41453.6314737536,41076.05153474584,40721.17432551086,40390.07220662758,40130.193889819086,40115.19066660479,40123.97893214971,40091.803958162665,40102.721468284726,40353.00180910155,40712.27092193067,41116.001108407974,41225.57334205508,40941.145709145814,40083.77149066329,39217.29102341831,38653.07654412836,38670.87410403043,38908.80900273472,39189.50211727619,39599.680386092514,39830.96294919774,39722.65231509879,39475.21963022649,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1,0,,New Zealand,new zealand,,8,17633,NZL,,,,FALSE,17634,2,New Zealand,new zealand,,,,,,,medium,,,135948.9658027105,136206.1291731298,136132.23463043943,136195.5465580672,135931.08784641325,136039.29881745577,135780.93641672656,135941.96996819973,136254.15227762237,136912.3417751342,137559.54910635203,138592.052678369,139781.54749246687,140461.9353269525,140560.41635268182,139946.88011749834,139364.06621046737,138384.32277837023,136450.17751685902,134187.1967583634,131896.1080069244,130102.67652796581,127986.58206686378,126580.55713482574,126062.0710084401,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b2,0,,New Zealand,new zealand,,8,17634,NZL,,,,FALSE,17635,2,New Zealand,new zealand,,,,,,,medium,,,314.95879562199116,318.5810612998903,324.6130777709186,328.7975684031844,330.5649099946022,327.17051324620843,320.5024331435561,313.1732058636844,306.8869434706867,300.25240824371576,293.53483298793435,288.6631005331874,282.6911813765764,276.93482714518905,271.32034846767783,263.4404525645077,259.3653312511742,259.88092916831374,263.21918700262904,262.7087534926832,262.3768587782979,258.9962578304112,264.04219587519765,268.31140898540616,274.0154206082225,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b3,0,,New Zealand,new zealand,,8,17635,NZL,,,,FALSE,17636,2,New Zealand,new zealand,,,,,,,medium,,,20.490274235606194,19.67979557439685,19.44812536239624,19.910802580416203,19.91092575341463,19.795741211622953,19.85361462086439,19.969293639063835,19.969292175024748,20.258874259889126,20.895642552524805,20.432457342743874,20.201105307787657,20.201104417443275,19.911734595894814,19.44864061102271,20.027776554226875,19.73813934996724,19.042942732572556,18.11662405729294,17.885144241154194,17.885496094822884,17.017522510141134,16.901717007160187,17.712141394615173,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b4,0,,New Zealand,new zealand,,8,17636,NZL,,,,FALSE,17637,2,New Zealand,new zealand,,,,,,,medium,,,10.03626849874854,9.977919708937407,9.569468777626753,9.277716305106878,9.394412569701672,10.09459151700139,10.61972975730896,11.669997729361057,11.553302112966776,11.494955286383629,11.31990847364068,11.494951348751783,11.203211318701506,11.144861657172441,11.028156217187643,11.203193414956331,11.378233458846807,11.728320755064487,12.195106722414494,12.836935345083475,12.953634452074766,13.128674495965242,12.89527889713645,12.603535812348127,12.603539742529392,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5,0,,New Zealand,new zealand,,8,17992,NZL,,,,FALSE,17993,2,New Zealand,new zealand,,,,,,,medium,,,3422.7147172652185,3445.800977781415,3508.013376876712,3517.964847136289,3514.750154580921,3461.0690696910024,3457.5607856549323,3394.71848275885,3410.6362220570445,3424.7170487567782,3489.83671861887,3520.5213924236596,3603.8806108124554,3699.58548027277,3768.003750409931,3702.901827543974,3533.697544235736,3344.4722664132714,3201.8970850892365,3129.7225959785283,3139.124786607921,3230.626429926604,3380.0203107744455,3476.4241591207683,3491.7313393577933,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6,0,,New Zealand,new zealand,,8,17993,NZL,,,,FALSE,17994,2,New Zealand,new zealand,,,,,,,medium,,,121.79879543185234,117.34501425176859,113.06758091598749,102.9909538961947,94.55473719909787,87.58295057341456,82.77846664562821,80.3148517049849,83.41459552571177,90.02957635372877,95.59089363366365,102.02959592267871,104.60165418684483,110.68807001411915,112.20679917186499,110.21427322924137,102.892812512815,95.86566093564034,88.60351480543613,85.21034841239452,82.46125764027238,82.05295964330435,80.4713320992887,77.13268018141389,75.4946099743247,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7,0,,New Zealand,new zealand,,8,17994,NZL,,,,FALSE,17995,2,New Zealand,new zealand,,,,,,,medium,,,81.06546680629253,80.88912757113576,81.53142560645938,81.70650083571672,81.06213793903589,80.12427249923348,78.07287165522575,75.67407713457942,74.85463323071599,73.80317898467183,73.21710826456547,72.68924104422331,72.56965370103717,72.09994915500283,69.93062555789948,68.17330763861537,65.184759311378,63.95259430259466,62.897341180592775,62.89792189002037,63.59801345691085,65.17685658112168,66.46242721378803,66.75593035668135,67.04691138863564,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b8,0,,New Zealand,new zealand,,8,17995,NZL,,,,FALSE,17996,2,New Zealand,new zealand,,,,,,,medium,,,260.17744255810976,253.56281257793307,234.76189990341663,212.15133544430137,196.33390534296632,184.20747315511107,176.06552750244737,169.97432743385434,165.75974640622735,158.96766923367977,148.6589390002191,137.06017668172717,120.24894852563739,103.32010123506188,88.85115962848067,72.62551249563694,60.61731430143118,52.41696276888251,44.567901249974966,39.823188845068216,45.85550233349204,53.29495859146118,61.37986880540848,65.4819564782083,73.50738059729338,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b9,0,,New Zealand,new zealand,,8,17996,NZL,,,,FALSE,17997,2,New Zealand,new zealand,,,,,,,medium,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11706863343715668,0.29267191141843796,0.35120655596256256,0.29267191141843796,0.35261912643909454,0.7087709978222847,0.7680112794041634,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ba,0,,New Zealand,new zealand,,8,18353,NZL,,,,FALSE,18354,2,New Zealand,new zealand,,,,,,,medium,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bb,0,,New Zealand,new zealand,,8,18354,NZL,,,,FALSE,18355,2,New Zealand,new zealand,,,,,,,medium,,,624.8715287558734,617.2692656219006,610.0850235670805,613.6737758554518,614.6894118823111,618.0393378064036,615.7642453238368,610.8560433834791,605.8890083543956,595.4746514931321,585.1800505630672,580.9301172122359,577.5175391323864,571.3512856923044,564.0482715219259,552.8547898903489,531.4862500168383,514.1277733296156,491.8019342646003,473.78463243320584,463.84769218042493,464.6258009187877,465.6435324624181,472.10838448628783,481.62610000371933,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bc,0,,New Zealand,new zealand,,8,18355,NZL,,,,FALSE,18356,2,New Zealand,new zealand,,,,,,,medium,,,68692.61375995725,67979.2988133654,66889.50596629456,65579.60362252593,64558.5425103493,63678.502436030656,63750.02686290443,64174.18709874153,64837.92587938905,65343.502495672554,65934.64351189509,66198.11004731804,65860.76261680573,65178.90568220243,64411.84743927047,63340.734526887536,62155.36764907092,61073.92983666435,60371.03987367451,59720.7101283744,59221.989705726504,58516.15850780159,56416.19140034914,54333.21904557198,53637.17631121725,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd,0,,New Zealand,new zealand,,8,18356,NZL,,,,FALSE,18357,2,New Zealand,new zealand,,,,,,,medium,,,33380.51646226272,32898.39906489104,32748.89686956629,32612.736418735236,32510.06395118311,32209.733366873115,32312.42789181322,32115.68402819708,31858.393644895405,31522.622998636216,31260.82773419842,30973.0825756751,30815.49372471124,31137.341274809092,31524.83135477081,31789.22495889291,32135.66751981899,32557.54916639626,32279.740848395973,31384.629172071815,30445.93524584174,29437.077544867992,28108.67861111462,27149.00016002357,26956.029938366264,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000be,0,,New Zealand,new zealand,,8,18357,NZL,,,,FALSE,18358,2,New Zealand,new zealand,,,,,,,medium,,,140.35721522942185,141.31744112446904,141.2585717663169,140.54076004773378,138.73978793621063,137.1189632974565,135.25767154991627,135.06998178735375,134.88117905706167,134.4518803395331,134.32355841994286,131.86079274490476,130.06035446748137,125.50754756107926,120.72066868469119,117.61030457913876,116.17278909310699,115.39135845378041,115.9299969598651,117.9045819863677,120.0603448972106,121.6786463521421,122.39745226502419,124.37300647422671,126.23181720077991,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bf,0,,New Zealand,new zealand,,8,18358,NZL,,,,FALSE,18359,2,New Zealand,new zealand,,,,,,,medium,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0,0,,New Zealand,new zealand,,8,18714,NZL,,,,FALSE,18715,2,New Zealand,new zealand,,,,,,,medium,,,50.126198656857014,49.58082511648536,48.06376286968589,47.15309723839164,46.48650964349508,46.36605533584952,46.304671194404364,45.81712828204036,45.81444484367967,45.02286408469081,45.446991827338934,44.596844274550676,43.928675159811974,42.166333954781294,42.27204583212733,43.77750750631094,41.29755859822035,40.63719301298261,38.64012969657779,38.275231681764126,38.092191241681576,38.091711666435,38.03035819530487,38.82069467753172,39.4277944304049,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c1,0,,New Zealand,new zealand,,8,18715,NZL,,,,FALSE,18716,2,New Zealand,new zealand,,,,,,,medium,,,20.69044980034232,18.886024348437786,14.436059474945068,9.505880869925022,6.260072089731693,8.370790127664804,10.058599669486284,8.62220884859562,30.281666956841946,59.053678311407566,60.51600734144449,57.844851430505514,56.31895972415805,80.28550633043051,92.02261783927679,91.71378348767757,88.91080529242754,353.0798363164067,580.4544606246054,634.2445732615888,492.210287373513,352.055623780936,215.45249353721738,192.64247198030353,192.27485291287303,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2,0,,New Zealand,new zealand,,8,18716,NZL,,,,FALSE,18717,2,New Zealand,new zealand,,,,,,,medium,,,3948.9326431304216,3651.5145023055375,3626.9148788824677,3611.6380510255694,3992.2139413543046,3840.537341721356,3235.219367478043,2666.687176335603,2008.7211802601814,1116.5445637367666,882.0486991330981,760.3764345347881,816.1219907142222,1112.1482695937157,1408.6043362393975,1928.580942220986,2626.091844715178,3308.561127997935,3544.628207437694,3064.399682916701,2516.614495359361,2187.7119033411145,1937.2570580244064,1746.7870668694377,1802.2452290952206,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c3,0,,New Zealand,new zealand,,8,18717,NZL,,,,FALSE,18718,2,New Zealand,new zealand,,,,,,,medium,,,193.62114318087697,190.57914850115776,195.44182102754712,196.0466891080141,181.81662383675575,188.38356272503734,197.7583892904222,207.74795534461737,231.78599824011326,311.98385283723474,348.25588911026716,290.3618774265051,202.28797007724643,151.1397986970842,115.81069220602512,141.45616149529815,196.7814402654767,297.7969869226217,318.6077722348273,254.4551463574171,150.00704533979297,105.19147244468331,75.59796147421002,70.93774899467826,71.4366767257452,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c4,0,,New Zealand,new zealand,,8,18718,NZL,,,,FALSE,18719,2,New Zealand,new zealand,,,,,,,medium,,,20.678908605128527,18.60732302442193,15.441443789750338,13.494965311139822,12.947829477488995,12.643667351454496,13.496067326515913,13.192400593310595,13.554141525179148,11.176691230386496,10.32331407442689,8.01351574063301,6.677353911101818,5.464460384100676,6.564181864261627,9.183053158223629,12.100502781569958,11.302809108048677,8.50014053285122,7.829922426491976,7.4043873101472855,6.4333233796060085,5.5235742181539536,5.281607445329428,5.709151286631823,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c5,0,,New Zealand,new zealand,,8,19074,NZL,,,,FALSE,19075,2,New Zealand,new zealand,,,,,,,medium,,,0.243817999958992,0.121908999979496,0.121908999979496,0.121908999979496,0.243817999958992,0.121908999979496,0.0,0.0,0.0,0.121908999979496,0.121908999979496,0.121908999979496,0.0,0.0,0.0,0.0,0.0,0.121908999979496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c6,0,,New Zealand,new zealand,,8,19075,NZL,,,,FALSE,19076,2,New Zealand,new zealand,,,,,,,medium,,,0.8021298982203007,0.8021298982203007,0.8021298982203007,0.7404273226857185,0.7404273226857185,0.7404273226857185,0.8638310730457306,0.8638310730457306,0.7404273226857185,0.7404273226857185,0.7404273226857185,0.7404273226857185,0.7404273226857185,0.7404273226857185,0.7404273226857185,0.7404273226857185,0.7404273226857185,0.7404273226857185,0.7404273226857185,0.7404273226857185,0.7404273226857185,0.8021283000707626,0.8021283000707626,0.8021283000707626,0.8638292774558067,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7,0,,New Zealand,new zealand,,8,19076,NZL,,,,FALSE,19077,2,New Zealand,new zealand,,,,,,,medium,,,10.761412523686886,10.700019113719463,10.516867272555828,10.149881463497877,10.640052258968353,11.006915278732777,11.12942560389638,11.007107235491276,10.700453832745552,10.700281109660864,10.761153239756823,10.761327791959047,10.638353273272514,10.39415142685175,10.211702533066273,10.395212560892105,10.394307419657707,10.455512706190348,10.210032224655151,10.087744809687138,10.270520888268948,10.086578752845526,9.720261223614216,9.597157839685678,9.841370690613985,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c8,0,,New Zealand,new zealand,,8,19077,NZL,,,,FALSE,19078,2,New Zealand,new zealand,,,,,,,medium,,,16.986949145793915,17.72280590981245,19.378611631691456,21.40232913941145,23.97722377255559,27.717838056385517,30.538200404495,34.58568173646927,38.020267464220524,40.35038820281625,40.53430287912488,39.36928468570113,36.11934280022979,32.317499313503504,29.74199227243662,27.901598066091537,26.0002249032259,26.429456029087305,25.692860450595617,23.791867621243,20.357527121901512,18.088265787810087,16.37265422195196,14.840286366641521,14.347987599670887,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c9,0,,New Zealand,new zealand,,8,19078,NZL,,,,FALSE,19079,2,New Zealand,new zealand,,,,,,,medium,,,141.55796963348985,133.13798696547747,123.68099745362997,119.52635131403804,123.55025092512369,128.43009354546666,132.63403698429465,126.22438298538327,112.7410894408822,94.25062897801399,81.9261055700481,68.32191226258874,59.5953535027802,51.90709551051259,45.25452958792448,44.517635241150856,43.53388262540102,42.32127606868744,36.70936103537679,33.962562050670385,31.455873791128397,36.03256060183048,41.58391973748803,53.42163326963782,63.55254831165075,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ca,0,,New Zealand,new zealand,,8,19433,NZL,,,,FALSE,19434,2,New Zealand,new zealand,,,,,,,medium,,,0.4995744861662388,0.0,0.0,0.0,0.0,0.12487980723381042,0.12487980723381042,0.12487980723381042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37466754764318466,1.124066486954689,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cb,0,,New Zealand,new zealand,,8,19434,NZL,,,,FALSE,19435,2,New Zealand,new zealand,,,,,,,medium,,,304.0163014829159,301.57489151507616,298.76910423487425,287.81673296540976,277.85508340224624,271.8118026405573,270.1904273405671,259.3667624555528,249.72006644308567,235.46306035667658,215.36241628602147,196.94511759281158,201.74081581830978,218.42715814337134,236.10496355965734,237.16310783475637,233.3004988990724,205.78196311369538,184.86157670617104,190.9592610821128,192.9527534134686,173.34926369786263,172.23344619572163,190.53717643395066,198.19696766883135,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cc,0,,New Zealand,new zealand,,8,19435,NZL,,,,FALSE,19436,2,New Zealand,new zealand,,,,,,,medium,,,176.9450671337545,173.21657994017005,174.65610582754016,181.14625497162342,182.34007367119193,183.90749595686793,186.83373628929257,185.59501979127526,180.1208428181708,172.09120896086097,167.7910676971078,164.2323026880622,165.90327742695808,167.58312056958675,169.27307796105742,167.53527465090156,164.86450808122754,155.9652348048985,144.695727057755,136.66109113395214,135.23261871561408,135.4133935943246,134.64519370347261,139.98514093458652,146.32799768075347,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cd,0,,New Zealand,new zealand,,8,19436,NZL,,,,FALSE,19437,2,New Zealand,new zealand,,,,,,,medium,,,7.535794410854578,7.844660263508558,7.844621986150742,7.844607040286064,7.782828446477652,8.091745126992464,8.338849510997534,8.833036594092846,9.018343091011047,9.141869373619556,9.018365610390902,8.4623929746449,7.968169812113047,7.721064008772373,7.659251715987921,7.288585335016251,7.288580354303122,7.0414731577038765,6.609053499996662,6.609053499996662,6.856134578585625,7.226807337254286,7.103256326168776,7.412129953503609,7.041518405079842,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ce,0,,New Zealand,new zealand,,8,19793,NZL,,,,FALSE,19794,2,New Zealand,new zealand,,,,,,,medium,,,104.51605818420649,94.41873696446419,81.4244975745678,76.25014065951109,69.54855895787477,67.01887114346027,67.902606934309,65.18698938190937,64.68246406316757,64.05043642222881,66.95328025519848,75.5408046618104,84.38285908848047,96.37316255271435,112.07783730328083,128.2102088034153,122.96572880446911,106.68118093907833,79.56353168934584,65.99626428633928,63.02892532199621,64.79251728951931,73.17764227837324,90.19237226247787,103.23406062275171,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cf,0,,New Zealand,new zealand,,8,19794,NZL,,,,FALSE,19795,2,New Zealand,new zealand,,,,,,,medium,,,10.685899816453457,10.308755032718182,10.999937236309052,10.874071277678013,11.436294414103031,11.499119654297829,11.624743983149529,11.624654345214367,11.688081242144108,12.31608134508133,12.317087963223457,12.818846479058266,13.386872746050358,13.32465647161007,13.452288649976254,12.638248361647129,11.379270076751709,11.062641501426697,10.682932458817959,11.747270740568638,12.371484875679016,13.62529830634594,13.874835468828678,14.002665489912033,14.255088709294796,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d0,0,,New Zealand,new zealand,,8,19795,NZL,,,,FALSE,19796,2,New Zealand,new zealand,,,,,,,medium,,,23.28758818656206,23.475312247872353,22.97449729591608,22.661412052810192,22.41099836677313,21.910217814147472,21.40938091278076,20.783369794487953,20.157371893525124,18.717537127435207,17.15253286063671,16.151007898151875,15.77539724856615,15.33718816190958,14.77383790165186,13.64700035750866,12.081896796822548,11.017668634653091,10.954946547746658,10.954930610954762,11.142727583646774,11.205271027982235,10.516727931797504,9.389873690903187,8.701269164681435,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d1,0,,New Zealand,new zealand,,8,20152,NZL,,,,FALSE,20153,2,New Zealand,new zealand,,,,,,,medium,,,757.7725952193141,701.5699673593044,622.0070069357753,558.0307653695345,502.5940145403147,473.37794468551874,463.76642280071974,480.44207410514355,485.1347074955702,500.14186795055866,510.1132895126939,530.8403995335102,549.2781865596771,576.1226595565677,622.0594760552049,679.6582313477993,696.4057790711522,687.0032344311476,674.0940974652767,671.7627994269133,683.521456092596,712.5803818181157,755.5618857070804,830.5981262624264,888.7283690348268,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d2,0,,New Zealand,new zealand,,8,20153,NZL,,,,FALSE,20154,2,New Zealand,new zealand,,,,,,,medium,,,157.18076989799738,151.9024976193905,146.19149354100227,142.13810954242945,139.2953843176365,139.68098580092192,145.22142952680588,152.21561800688505,162.46347212046385,168.38519506901503,170.54178004711866,162.51602382957935,160.4719738289714,161.80177880823612,164.2878943607211,166.40146603435278,167.62743329256773,165.9768060296774,176.7407952696085,181.50118046998978,182.72091042995453,183.50382460653782,186.69486652314663,199.5880880728364,213.93250783532858,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d3,0,,New Zealand,new zealand,,8,20881,NZL,,,,FALSE,20882,2,New Zealand,new zealand,,,,,,,medium,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d4,0,,New Zealand,new zealand,,8,21241,NZL,,,,FALSE,21242,2,New Zealand,new zealand,,,,,,,medium,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d5,0,,New Zealand,new zealand,,8,21602,NZL,,,,FALSE,21603,2,New Zealand,new zealand,,,,,,,medium,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
